,BNBUCT02,BNEMTE02,BNODTE02,BNRMTE02,BSCICP02,BSCURT02,BSEMFT02,BSOBLV02,BSOITE02,BSPRTE02,BSXRLV02,CCRETT01,CPALTT01,CPGREN01,CPGRGO01,CPGRHO01,CPGRLE01,CPGRSE01,CSCICP02,CSESFT02,CSINFT02,HOHWMN02,IR3TCD01,IR3TED01,IR3TIB01,IRLTLT01,IRSTFR01,LCEAMN01,LCEAPR01,LFACTTTT,LFEMTTTT,LFHUTTTT,LFINTTTT,LFUNTTTT,LMJVTTUV,LOLITOAA,LOLITONO,LOLITOTR,LORSGPNO,LORSGPRT,LORSGPTD,LREMTTTT,LRHU24TT,LRUNTTTT,MABMM301,MANMM101,ODMNTO02,PIEAEN01,PIEAMP01,PRCNTO01,PRINTO01,PRMNTO01,SLMNTO02,SLRTTO02,SLWHTO02,STMNIS01,WSCNDW01,XTEXVA01,XTIMVA01,3MTBILL,10YT,103SPREAD,BBBYIELD,BBBOASPREAD,SP500,WTI,W875RX1,VIXCLS,RECPROUSM156N,DXY,y_nber,y_oecd,y_agg
1995-12-01,,,,,-7.6,82.2908,-7.20895873,-16.0,-6.997891598,-5.608376549,10.0,90.9196417552528,64.9320512874604,50.913033835235,,60.1767052844655,67.3281141316799,,97.9108759974895,8.0,3.2,40.9,5.62,5.67,5.62,5.71,5.6,12.49,11.81,132511.0,125088.0,7423.0,66997.0,7423.0,,98.5392897357593,98.705717149156,61.6403570716782,99.2289961959911,99.0498826497387,62.5540911010944,62.7,12.4,5.6,3629.5,1127.5,297684.0,48.5282666251363,67.5289679331716,51.9930081929362,72.3301701093048,73.7956333829621,300609.0,190809.0,186968.0,1.41,119.25,50.832,62.727,5.14,5.71,0.57,,,615.93,19.04,7664.8,11.75,0.1,84.760002,0,1.0,1.0
1996-01-01,,,,,-9.0,81.315,-8.967135306,-17.0,-10.450205197,-7.661666942,0.0,91.6821011020562,65.2695798191691,51.7509056408487,,60.6257851746481,67.5757957287308,,96.0817717206133,-4.0,4.0,39.7,5.39,5.45,5.39,5.65,5.56,12.6,11.86,132616.0,125125.0,7491.0,67018.0,7491.0,,98.6058212567331,98.764600795326,61.8753521543429,99.2371687087475,99.0594898434245,62.75020213385,62.7,12.8,5.6,3647.9,1123.5,285822.0,50.2102476249805,67.7984370789545,53.5943972808981,71.9528928841461,73.3346819322746,286897.0,189167.0,184352.0,1.49,122.25,50.275,63.825,5.0,5.65,0.65,,,636.02,18.88,7673.1,13.47,0.46,87.379997,0,0.0,0.0
1996-02-01,,,,,-8.2,82.0618,-12.323900091,-13.0,-7.439571252,-9.627636333,0.0,91.6377014991105,65.3961530185598,51.7016190640479,,60.9021420301451,67.6996365272563,,95.2210167667892,4.0,3.6,41.3,5.15,5.19,5.15,5.81,5.22,12.56,11.87,132952.0,125639.0,7313.0,66820.0,7313.0,,98.7299507536021,98.8744614638618,62.1486603437215,99.2768104699265,99.1060906979038,62.9481326277822,62.9,12.2,5.5,3661.8,1118.5,277940.0,50.397134402741,67.7445432497979,52.9340863657222,72.9960059268012,74.406543714685,282115.0,192269.0,185286.0,1.52,124.25,51.625,63.519,4.83,5.81,0.98,,,640.43,19.07,7739.7,15.03,0.0,86.290001,0,0.0,0.0
1996-03-01,,,,,-6.2,81.4431,-11.355707218,-20.0,-3.12464694,-7.377549106,0.0,91.6936129423576,65.6071083508778,52.2930579856576,,61.1439542787049,67.864757591957,,100.815923966646,10.0,4.1,41.1,5.29,5.37,5.29,6.27,5.31,12.5,11.89,133180.0,125862.0,7318.0,66741.0,7318.0,,98.8993535537211,99.0243912174044,62.4528208769928,99.3463430750611,99.1878297205173,63.1478555045044,63.0,12.2,5.5,3686.9,1122.6,298862.0,51.0823859211961,67.9062247372676,53.5384861111119,72.8783422204787,74.2231608648228,294562.0,193993.0,187580.0,1.45,118.666666666667,50.901,63.806,4.96,6.27,1.31,,,645.5,21.36,7762.5,17.76,0.08,86.519997,0,0.0,0.0
1996-04-01,,,,,-1.4,82.0272,-10.561409047,-12.0,4.859355654,3.615724497,5.0,91.6177353927561,65.8602547496593,54.2152344808891,,61.1439542787049,67.9473181243073,,99.7399802743656,3.0,4.5,41.2,5.36,5.42,5.36,6.51,5.22,12.69,11.95,133409.0,125994.0,7415.0,66692.0,7415.0,,99.0781596358211,99.1826433348565,62.7653582071667,99.4305963952779,99.286873673108,63.3493379750609,63.0,12.0,5.6,3697.7,1124.8,290320.0,53.6988008098427,68.3373753705201,55.0225549278056,73.6180276261892,75.1463608157344,295365.0,194712.0,187462.0,1.45,126.333333333333,51.351,64.459,4.95,6.51,1.56,,,654.17,23.57,7776.4,16.58,0.02,88.019997,0,0.0,0.0
1996-05-01,,,,,-1.8,82.1962,-10.932658125,-3.0,4.80699895,6.834873807,14.0,91.63621603815,65.9868279490501,55.6445452081126,,61.1439542787049,68.1124391890079,,96.1893660898413,6.0,4.8,41.4,5.36,5.41,5.36,6.74,5.24,12.71,11.97,133667.0,126244.0,7423.0,66611.0,7423.0,,99.245716260817,99.3309391332282,63.0731760843499,99.5101441604242,99.3803860125573,63.5525425788596,63.0,12.2,5.6,3709.6,1116.5,298700.0,53.94798318019,68.6607383454594,55.9285022489092,74.1613425161248,75.7337247097166,299775.0,196210.0,188032.0,1.42,125.333333333333,52.012,66.464,5.02,6.74,1.72,,,669.12,21.25,7816.2,16.15,0.02,87.779999,0,0.0,0.0
1996-06-01,,,,,7.2,82.5193,-4.73463733,2.0,17.634366581,9.470763347,8.0,92.032945774359,66.1134011484408,55.7431183617142,,61.3512219203276,68.2775602537085,,99.4171971666816,2.0,4.1,41.5,5.46,5.48,5.46,6.91,5.27,12.76,12.03,133697.0,126602.0,7095.0,66762.0,7095.0,,99.3823125861801,99.4518335539942,63.3636066098812,99.5693544044074,99.4499905881737,63.7574282193675,63.2,11.8,5.3,3722.5,1115.2,299606.0,53.0758448839745,68.4990568579898,56.1115181446763,74.7198238315595,76.4442085366313,303281.0,196127.0,189016.0,1.41,122.25,52.114,66.087,5.09,6.91,1.82,,,670.63,20.45,7874.4,16.4,0.0,87.82,0,0.0,0.0
1996-07-01,,,,,-0.6,82.4308,-6.545643432,-5.0,4.759216055,5.882016158,8.0,92.1867651408749,66.2399743478316,55.4473989009093,,61.8003018105102,68.401401052234,,101.891867658926,8.0,4.2,41.4,5.53,5.55,5.53,6.87,5.4,12.8,12.05,134284.0,126947.0,7337.0,66357.0,7337.0,,99.4783727605348,99.5368515009002,63.6302978044322,99.6045660188759,99.4913835856851,63.9639511973156,63.3,12.4,5.5,3737.1,1112.4,298909.0,53.5119140320822,68.4990568579898,55.9017580726948,74.7173456574584,76.7696681972683,300234.0,196229.0,190819.0,1.42,122.666666666667,51.33,66.253,5.15,6.87,1.72,,,639.95,21.32,7866.1,17.98,0.16,85.900002,0,0.0,0.0
1996-08-01,,,,,3.2,82.3489,-5.174903745,-6.0,9.065389049,10.486296723,11.0,91.4912096257896,66.3243564807588,55.003819709702,,61.9384802382587,68.5252418507595,,102.537433874294,9.0,4.1,41.5,5.4,5.44,5.4,6.64,5.22,12.82,12.09,134054.0,127172.0,6882.0,66793.0,6882.0,,99.5547217917524,99.6044241232277,63.8863208308826,99.6184656834963,99.5077233301621,64.1720650523431,63.3,11.6,5.1,3744.0,1101.6,293231.0,54.0725743653636,68.6607383454594,56.2800903215819,75.0954158983294,77.1125881401282,301541.0,196215.0,191939.0,1.42,129.75,52.521,67.329,5.05,6.64,1.59,,,651.99,21.96,7900.0,15.76,0.0,86.360001,0,0.0,0.0
1996-09-01,,,,,2.2,82.5763,-5.764695326,-1.0,8.949267267,-15.621382552,13.0,91.9133245304041,66.5353118130767,55.0531062865029,,61.8348464174473,68.7316431816352,,101.891867658926,7.0,4.3,41.6,5.51,5.54,5.51,6.83,5.3,12.85,12.13,134515.0,127536.0,6979.0,66546.0,6979.0,,99.627289706844,99.6686502730737,64.1417630914761,99.6160022390917,99.504827429203,64.3817203902816,63.4,11.4,5.2,3753.4,1096.2,302015.0,54.2594611431241,68.714632174616,57.3523733727996,75.5648812000509,77.7065370548345,305155.0,198843.0,191679.0,1.41,122.916666666667,52.264,68.08,5.09,6.83,1.74,,,687.31,23.99,7930.8,16.58,0.0,87.940002,0,0.0,0.0
1996-10-01,,,,,1.0,82.0291,-7.716201319,-11.0,6.306357366,11.804318907,13.0,92.5102461561448,66.7462671453946,54.4616673648932,,61.9730248451958,68.8554839801607,,103.82856630503,12.0,4.1,41.4,5.41,5.46,5.41,6.53,5.24,12.83,12.15,134921.0,127890.0,7031.0,66352.0,7031.0,,99.7012109288026,99.7340741656069,64.3998682757943,99.6016760428434,99.4879862756631,64.5928646962801,63.5,11.6,5.2,3772.8,1085.7,301595.0,54.0725743653636,69.0918889787119,57.9389747291407,75.5538781070418,77.6295122669707,301294.0,200488.0,193329.0,1.43,116.0,53.474,67.423,4.99,6.53,1.54,,,705.27,24.9,7937.3,16.38,0.04,87.43,0,0.0,0.0
1996-11-01,,,,,6.0,82.3045,-4.929571035,-2.0,13.405406702,16.259533773,12.0,92.1779605543212,66.9572224777126,54.757386825698,,61.9730248451958,69.0206050448613,,106.733614274186,13.0,3.9,41.5,5.38,5.45,5.38,6.2,5.31,12.88,12.2,135007.0,127771.0,7236.0,66456.0,7236.0,,99.7849071833849,99.8081494395289,64.6660505242996,99.5808842205645,99.4635444583583,64.8054423756252,63.4,11.9,5.4,3795.1,1083.5,309537.0,55.1315994393397,68.9841013203988,57.8505418955954,76.2227868604235,78.3080687206776,308575.0,200200.0,194369.0,1.4,124.083333333333,54.123,68.364,5.03,6.2,1.17,,,757.02,23.71,7966.5,16.0,0.0,87.919998,0,0.0,0.0
1996-12-01,,,,,10.4,82.5531,-2.776816682,2.0,20.813959433,18.569106862,9.0,92.7649015778935,67.1259867435669,55.2995391705069,,61.9384802382587,69.1031655772116,,104.258943781942,12.0,3.9,41.7,5.44,5.52,5.44,6.3,5.29,12.95,12.24,135113.0,127860.0,7253.0,66523.0,7253.0,,99.874631908647,99.8875602044971,64.937881209892,99.5619702389778,99.4413101358324,65.0193947841421,63.4,11.8,5.4,3818.6,1081.3,300179.0,58.1217878835072,68.9841013203988,56.4775499362104,76.6976050182034,78.9749517285555,307211.0,201191.0,192137.0,1.4,114.166666666667,53.087,69.681,4.91,6.3,1.39,,,740.74,25.39,8001.6,19.26,0.0,88.18,0,0.0,0.0
1997-01-01,,,,,7.6,82.208,-0.263544537,-9.0,14.426326752,19.959297242,11.0,93.3754354977366,67.2525599429576,55.8416915153158,,62.3875601284413,69.2682866419123,,104.796915628082,11.0,4.1,41.4,5.43,5.52,5.43,6.58,5.25,12.99,12.29,135456.0,128298.0,7158.0,66829.0,7158.0,,99.9798196774869,99.9806565184115,65.2214956837374,99.5585983147523,99.4373462718295,65.2346602485659,63.4,12.2,5.3,3834.6,1081.2,300765.0,59.8660644759383,69.0379951495554,56.7133087021425,76.837076656616,79.0854004852462,306948.0,202414.0,194379.0,1.4,112.916666666667,52.904,69.846,5.03,6.58,1.55,7.39,0.83,786.16,25.17,8035.8,19.47,0.0,93.040001,0,0.0,0.0
1997-02-01,,,,,6.2,82.8889,-7.04580088,-3.0,15.234374871,18.181286041,5.0,94.8437031049871,67.3791331423484,55.7431183617142,,62.7330061978125,69.3921274404378,,107.271586120326,18.0,3.8,41.6,5.37,5.43,5.37,6.42,5.19,12.99,12.31,135400.0,128298.0,7102.0,66988.0,7102.0,,100.108978769175,100.094968624062,65.5225013358882,99.5841590801911,99.4673942181157,65.4511734526486,63.4,11.8,5.2,3846.3,1078.8,310604.0,56.2529201059025,68.9302074912423,57.3476209233678,77.7399250451461,80.1755207342099,314283.0,204273.0,199102.0,1.37,123.833333333333,55.077,70.131,5.01,6.42,1.41,7.24,0.81,790.82,22.21,8073.7,20.14,0.0,94.889999,0,0.0,0.0
1997-03-01,,,,,7.6,83.1919,1.344690769,3.0,16.661858066,10.860075504,12.0,95.7161832542115,67.421324208812,54.8066734024988,,62.9748184463724,69.5159682389632,,107.59436922801,7.0,3.5,41.8,5.53,5.56,5.53,6.69,5.39,13.04,12.36,135891.0,128891.0,7000.0,66622.0,7000.0,,100.248374932447,100.21834103815,65.8319698036955,99.6449923813204,99.5389067778283,65.6688648050972,63.6,11.7,5.2,3861.2,1072.5,307465.0,51.9545242174116,68.8763136620857,57.8183929729683,78.2375424046566,80.9543490943975,315301.0,204965.0,197622.0,1.37,121.416666666667,56.931,70.023,5.14,6.69,1.55,7.51,0.76,757.12,20.99,8112.3,20.17,0.0,94.720001,0,0.0,0.0
1997-04-01,,,,,7.4,82.6376,3.84975521,8.0,14.641300935,14.098344446,13.0,96.0242014578986,67.4635152752756,54.2152344808891,,63.0093630533095,69.722369569839,,109.100690397203,4.0,3.7,41.8,5.71,5.74,5.71,6.89,5.51,13.03,12.39,136016.0,129143.0,6873.0,66658.0,6873.0,,100.393134623716,100.346460436528,66.1466869930298,99.7314196055429,99.6405062622927,65.8876597896409,63.7,11.6,5.1,3877.0,1063.9,313694.0,51.2069771063697,68.8224198329291,57.4184417384304,78.3027679469988,80.8855056959182,317937.0,203372.0,196608.0,1.36,124.333333333333,57.365,71.262,5.16,6.89,1.73,7.7,0.78,801.34,19.72,8125.4,19.66,0.06,97.18,0,0.0,0.0
1997-05-01,,,,,12.2,82.716,1.480294822,16.0,25.533266754,13.530954788,9.0,94.665300214688,67.4635152752756,54.1659479040883,,63.0093630533095,69.8462103683644,,111.037389043307,10.0,3.7,41.7,5.7,5.73,5.7,6.71,5.5,13.07,12.43,136119.0,129464.0,6655.0,66713.0,6655.0,,100.53772243919,100.474427716432,66.4629547345087,99.8267097242739,99.7525245184002,66.1074799806696,63.8,11.1,4.9,3889.2,1063.8,308733.0,51.9545242174116,68.7685260037726,58.2168532429785,78.7475506346728,81.4729693629416,315450.0,201676.0,197677.0,1.38,120.166666666667,57.5,72.137,5.05,6.71,1.66,7.52,0.78,848.28,20.83,8169.7,19.92,0.0,94.849998,0,0.0,0.0
1997-06-01,,,,,9.8,82.7247,3.060506598,7.0,19.329482606,13.502071213,10.0,94.3134810685645,67.5900884746664,55.3488257473077,,63.2511753018693,69.9287709007148,,112.436115843271,14.0,3.5,41.6,5.66,5.71,5.66,6.49,5.56,13.09,12.46,136211.0,129412.0,6799.0,66789.0,6799.0,,100.676076141445,100.596877501596,66.7766734958652,99.9140163695357,99.8551578058708,66.3282440627178,63.7,11.4,5.0,3906.0,1066.1,315090.0,52.6397757358667,68.5529506871463,58.3708885157396,79.1080754029078,81.9858027950919,319942.0,204666.0,197465.0,1.36,124.5,58.289,71.658,4.93,6.49,1.56,7.31,0.76,885.14,19.17,8201.6,20.19,0.0,95.669998,0,0.0,0.0
1997-07-01,16.598319919,9.651490229,16.821414799,2.98597515049192,15.4,82.7981,4.207631157,13.0,23.835014628,28.953813473,13.0,95.2322286507291,67.6744706075935,54.9052465561004,,63.5966213712405,70.0526116992402,,115.233569443199,13.0,3.4,41.6,5.6,5.66,5.6,6.22,5.52,13.1,12.5,136477.0,129822.0,6655.0,66689.0,6655.0,,100.796970962866,100.703875324345,67.0802519852662,99.9825407461291,99.9357116058772,66.5498688546688,63.9,11.2,4.9,3923.9,1065.5,318485.0,52.2660021803457,68.3912691996766,59.3972312224497,79.7773806641457,82.6178650115649,323480.0,207049.0,197978.0,1.35,119.75,59.59,73.33,5.05,6.22,1.17,7.04,0.75,954.29,19.63,8242.6,20.53,0.0,99.639999,0,0.0,0.0
1997-08-01,27.22545831,8.058555144,20.451291658,-0.556895650144491,12.6,83.2737,2.187562141,20.0,19.445428683,21.614298395,11.0,96.6941678983225,67.8432348734479,55.4473989009093,,63.8038890128633,70.0938919654154,,112.328521474043,19.0,3.3,41.7,5.6,5.64,5.6,6.3,5.54,13.17,12.57,136618.0,130010.0,6608.0,66746.0,6608.0,,100.883746400805,100.780675825958,67.3623672306487,100.026344630364,99.9872052422379,66.7722697004352,63.9,11.1,4.8,3957.4,1075.3,319106.0,52.888958106214,68.6607383454594,59.6006546951888,80.5765422482838,83.6256725014773,322376.0,207643.0,197328.0,1.36,115.833333333333,58.251,73.623,5.14,6.3,1.16,7.12,0.74,899.47,19.93,8295.7,23.08,0.02,99.0,0,0.0,0.0
1997-09-01,20.06310318,6.328436978,18.290674197,4.15053108201309,7.8,83.4942,2.683200201,0.0,10.997668546,11.513385558,3.0,96.8522942360013,68.0119991393022,56.1374109761206,,63.7002551920519,70.259013030116,,114.050031381691,22.0,3.5,41.7,5.6,5.64,5.6,6.21,5.54,13.18,12.6,136675.0,130019.0,6656.0,66895.0,6656.0,,100.941692851715,100.831961265735,67.6262513834565,100.044390876899,100.008419499215,66.995360859264,63.9,11.2,4.9,3973.1,1066.9,318687.0,53.8856875876032,68.6068445163029,60.2467082620692,81.3217787639809,84.3895349054738,323382.0,208298.0,200474.0,1.36,128.833333333333,58.605,74.408,4.95,6.21,1.26,7.05,0.75,947.28,19.79,8323.8,23.81,0.0,97.110001,0,0.0,0.0
1997-10-01,26.91362861,4.295197731,20.022768747,-2.86946564907204,12.8,83.6385,5.711592119,13.0,21.663415583,19.306454334,4.0,97.5473264307845,68.138572338693,54.9545331329012,,63.9075228336746,70.4241340948166,,113.619653904779,15.0,3.2,41.8,5.65,5.69,5.65,6.03,5.5,13.29,12.66,136633.0,130179.0,6454.0,67134.0,6454.0,,100.972226254343,100.858984818638,67.8725772056668,100.042237340939,100.005887910989,67.219055896321,63.9,11.0,4.7,3992.3,1065.6,319565.0,54.321756735711,68.7685260037726,60.8682540995266,82.043125681343,85.1586852806578,322284.0,208064.0,199698.0,1.37,126.666666666667,58.765,74.641,4.97,6.03,1.06,6.9,0.76,914.62,21.26,8374.6,23.87,0.0,95.639999,0,0.0,0.0
1997-11-01,21.14351194,12.662207345,22.0515681,-0.14505937729576,11.4,83.8297,6.951939927,0.0,12.58792931,18.458989119,8.0,99.3078943529093,68.2229544716202,54.5602405184948,,63.9075228336746,70.506694627167,,115.341163812427,18.0,3.4,41.8,5.74,5.78,5.74,5.88,5.52,13.33,12.71,136961.0,130653.0,6308.0,66980.0,6308.0,,100.9699488734,100.856969225251,68.0974326531025,100.027821644268,99.9889415452673,67.4432674403805,64.1,10.8,4.6,4014.8,1070.9,334896.0,54.3840523282978,68.714632174616,59.9842985052056,82.7037077697449,85.9983751960228,328432.0,208982.0,199693.0,1.34,125.833333333333,57.657,73.588,5.14,5.88,0.74,6.88,0.88,955.4,20.17,8441.2,32.21,0.0,97.790001,0,0.0,0.0
1997-12-01,11.153844785,9.102813313,17.31566852,-1.66701097057622,9.0,83.6787,2.948930605,4.0,13.68969766,14.10071005,-2.0,102.07619634438,68.2651455380838,53.4266492520762,,64.011156654486,70.6718156918676,,109.853850981799,10.0,3.4,42.0,5.8,5.83,5.8,5.81,5.5,13.35,12.75,137155.0,130679.0,6476.0,66943.0,6476.0,,100.933857453222,100.825026555304,68.2998287271502,100.008651440577,99.9664060209621,67.6679069348005,64.0,10.5,4.7,4032.9,1072.3,315121.0,51.7053418470643,68.4451630288332,59.8269085622572,83.0511477787258,86.4324876986076,326152.0,209379.0,199039.0,1.36,130.5,58.247,75.056,5.16,5.81,0.65,6.84,0.91,970.43,18.32,8493.1,26.28,0.0,99.650002,0,0.0,0.0
1998-01-01,23.712176252,10.585991469,15.454242676,0.78025543141534,7.6,83.6916,2.0244145,-6.0,14.097964356,10.738005493,-9.0,104.537447007413,68.3495276710109,52.194484832056,,64.4256919377314,70.8369367565682,,114.695597597059,13.0,2.8,41.9,5.54,5.59,5.54,5.54,5.56,13.34,12.79,137095.0,130726.0,6368.0,67143.0,6368.0,,100.882031765334,100.779158289805,68.4917211890377,99.9898536653847,99.9443083048107,67.8928843823837,64.0,10.9,4.6,4056.2,1074.0,315893.0,48.964335773244,68.1218000538938,60.1684326243684,83.4308040510216,87.1030623090126,321150.0,209684.0,201068.0,1.39,127.083333333333,58.296,74.523,5.04,5.54,0.5,6.63,0.96,980.28,16.71,8575.7,23.87,0.02,100.790001,0,0.0,0.0
1998-02-01,18.599814778,8.03359443,18.495198242,1.81137682709218,5.8,83.2048,4.701124324,-4.0,9.421181635,9.756726152,-7.0,103.067943595682,68.3495276710109,50.8637472584342,,64.7711380071026,70.9607775550937,,118.784183627724,17.0,2.6,41.7,5.54,5.64,5.54,5.57,5.51,13.39,12.83,137112.0,130807.0,6306.0,67288.0,6306.0,,100.814138114706,100.71906909235,68.6726838193361,99.9755536284984,99.927497902897,68.118108336353,64.0,10.6,4.6,4088.9,1077.8,322715.0,47.7184239215076,67.9601185664241,60.3953387884177,83.5687887849735,87.2461368502,329405.0,209532.0,200976.0,1.36,132.0,57.456,74.184,5.09,5.57,0.48,6.74,1.01,1049.34,16.06,8638.7,20.0,0.04,99.82,0,0.0,0.0
1998-03-01,12.966075825,8.056042921,9.578591887,3.95639807846885,5.8,82.4518,2.929318064,3.0,9.952839772,10.459198537,-6.0,102.585026241329,68.3495276710109,50.0751620296212,,64.9784056487254,71.0846183536192,,114.588003227831,20.0,2.9,41.6,5.58,5.6,5.58,5.65,5.49,13.43,12.87,137236.0,130814.0,6422.0,67311.0,6422.0,,100.711395420932,100.628136789312,68.8296783190978,99.9701986020908,99.9212028040182,68.3434858899712,64.0,10.5,4.7,4114.3,1076.9,317454.0,46.4725120697711,67.852330908111,62.145824329143,83.6052675077424,87.1088491454065,328234.0,210792.0,202223.0,1.37,130.583333333333,57.814,76.369,5.03,5.65,0.62,6.81,0.98,1101.75,15.02,8693.7,20.16,0.02,101.5,0,0.0,0.0
1998-04-01,17.144603397,3.125075586,14.790921945,2.32198601997671,4.4,82.2608,-1.797023571,5.0,11.97475554,6.793112036,0.0,102.464275549753,68.4339098039381,50.2230217600237,,65.0820394695368,71.2084591521446,,116.955079350847,21.0,2.7,41.2,5.58,5.61,5.58,5.64,5.45,13.4,12.92,137150.0,131209.0,5941.0,67581.0,5941.0,,100.570901912131,100.503793170824,68.9603839561278,99.9795382928961,99.932182073333,68.5689226655031,64.1,9.7,4.3,4140.2,1076.5,320388.0,47.220059180813,68.0140123955807,62.8395887609077,83.8874819743811,87.5016556089036,324427.0,213623.0,202434.0,1.39,128.333333333333,56.014,76.35,4.95,5.64,0.69,6.78,0.98,1111.75,15.44,8731.5,22.03,0.02,99.709999,0,0.0,0.0
1998-05-01,22.528512378,4.337769301,21.868628049,-1.23320867504435,1.8,82.0994,-1.962117242,-3.0,1.944262751,5.197559819,-6.0,103.279221041352,68.6026740697924,51.159466719239,,65.151128683411,71.3735802168452,,114.588003227831,14.0,3.1,41.5,5.59,5.62,5.59,5.65,5.49,13.45,12.97,137372.0,131325.0,6047.0,67527.0,6047.0,,100.394417971552,100.347596262056,69.0656598660181,100.009662984462,99.9675951409203,68.7943226939058,64.1,10.3,4.4,4164.4,1079.1,320787.0,47.9676062918548,68.1218000538938,62.8371659435503,84.4402139259011,87.9823621217635,325632.0,214619.0,202077.0,1.38,128.0,55.986,76.492,5.0,5.65,0.65,6.79,0.97,1090.82,14.86,8778.6,20.87,0.02,100.449997,0,0.0,0.0
1998-06-01,15.934328409,3.733183828,9.787104449,-2.77271582236438,-2.2,80.9349,-5.841296861,-3.0,1.03713677,2.395281345,-5.0,105.60052166896,68.6870562027196,52.0959116784544,,65.3929409319708,71.4974210153707,,113.619653904779,7.0,3.2,41.4,5.6,5.63,5.6,5.5,5.56,13.43,12.99,137455.0,131244.0,6212.0,67630.0,6212.0,,100.193597574046,100.169860400056,69.1532085424224,100.064993183987,100.032638532022,69.0195882938689,64.0,10.6,4.5,4184.1,1076.3,311219.0,47.5938327363339,68.0140123955807,65.5257477280063,83.9416052967502,87.337429182966,319313.0,216324.0,200992.0,1.41,136.75,56.145,74.911,4.98,5.5,0.52,6.67,0.99,1133.84,13.66,8832.4,21.66,0.46,101.169998,0,0.0,0.0
1998-07-01,16.553701536,5.68248926,15.704468362,-3.03203557557998,-1.6,80.0857,-9.378835313,-11.0,4.430007377,2.833655199,-8.0,106.103079406511,68.855820468574,51.8494787944503,,65.6692977874678,71.6212618138962,,113.189276427867,13.0,3.1,41.4,5.59,5.61,5.59,5.46,5.54,13.34,13.01,137588.0,131329.0,6259.0,67682.0,6259.0,,99.9996538507455,99.9982107306577,69.2443802612466,100.144779872353,100.126431737556,69.2446199509823,64.0,10.6,4.5,4203.8,1075.1,308769.0,48.0921974770285,68.0140123955807,64.9072770048872,83.6084395705919,86.9655750581365,316493.0,214853.0,202201.0,1.43,141.5,55.477,74.594,4.96,5.46,0.5,6.68,1.04,1120.67,14.08,8855.9,19.93,0.46,101.199997,0,0.0,0.0
1998-08-01,6.27193274,5.039004422,10.767642132,-1.39247603782827,-1.4,81.5458,-6.975983657,-3.0,1.039543108,0.77346148,-11.0,108.010122065297,68.9402026015012,51.159466719239,,65.9111100360277,71.827663144772,,112.328521474043,11.0,2.7,41.4,5.58,5.6,5.58,5.34,5.55,13.46,13.07,137570.0,131390.0,6179.0,67910.0,6179.0,,99.8370478637003,99.8542964887142,69.3561150435276,100.244601620732,100.243777148852,69.4693167792923,63.9,10.8,4.5,4228.7,1075.9,318026.0,46.5971032549447,67.9062247372676,65.0578644221782,85.3330504910626,89.0833576322261,323576.0,213669.0,200940.0,1.39,134.5,55.081,75.707,4.9,5.34,0.44,6.68,1.19,957.28,13.36,8894.5,31.59,0.0,100.199997,0,0.0,0.0
1998-09-01,17.074346985,7.283389653,11.203027181,-2.29306629632299,-2.6,80.9624,-8.103981517,-8.0,-1.36777038,0.595275146,-8.0,106.462598076244,68.9823936679647,50.6173143744301,,65.9801992499019,71.9102236771223,,108.562718551062,5.0,2.7,41.3,5.41,5.43,5.41,4.81,5.51,13.52,13.11,138286.0,131986.0,6300.0,67413.0,6300.0,,99.7385044882837,99.7670807875624,69.5113314159271,100.356076764165,100.374821703451,69.693576991715,64.2,11.0,4.6,4267.6,1079.9,319546.0,46.2856252920106,67.852330908111,65.9342720085781,85.2437370964572,88.9722104642464,325541.0,215712.0,202070.0,1.38,131.833333333333,56.324,76.107,4.61,4.81,0.2,6.73,1.69,1017.01,14.95,8924.8,38.2,0.04,96.169998,0,0.0,0.0
1998-10-01,9.982203757,8.209567648,8.257980462,0.69414668327219,-2.6,81.2606,-9.178354964,-9.0,-4.22024793,4.445100954,-16.0,103.634954514507,69.1511579338191,49.9273022992188,,66.1529222845875,71.9927842094726,,104.796915628082,0.0,2.6,41.4,5.21,5.22,5.21,4.53,5.07,13.52,13.15,138279.0,131999.0,6280.0,67640.0,6280.0,,99.7392585051491,99.7677481293225,69.7349949710818,100.465118545458,100.503005720282,69.9172983800373,64.1,10.5,4.5,4307.7,1086.0,315959.0,46.2233296994238,68.1218000538938,65.9698687866753,85.8406796739417,89.7451522149989,327390.0,219465.0,203185.0,1.38,142.916666666667,58.131,77.88,3.96,4.53,0.57,6.64,1.84,1098.67,14.39,8944.2,36.61,0.04,93.730003,0,0.0,0.0
1998-11-01,8.141823098,4.803139381,8.027702579,-1.96761201765067,-3.6,80.9233,-9.493304172,-19.0,-4.365503881,0.473343163,-12.0,103.122827895654,69.2355400667462,49.5330096848123,,66.1529222845875,72.1579052741732,,110.499417197167,7.0,2.7,41.4,5.24,5.27,5.24,4.83,4.83,13.54,13.17,138381.0,132280.0,6100.0,67723.0,6100.0,,99.8428268738586,99.8594111950127,70.0301376405421,100.557077909681,100.61110850943,70.1403794676388,64.2,9.8,4.4,4346.4,1094.9,319291.0,45.6003737735555,68.0140123955807,65.9607366289436,85.7561243736105,89.8636825880329,328001.0,221150.0,203149.0,1.38,138.333333333333,58.424,77.912,4.41,4.83,0.42,6.96,1.89,1163.63,12.85,8987.6,26.22,0.02,96.199997,0,0.0,0.0
